so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N	SNRPB;SNRPN	P14678;P63162	3.127652395080652	2	0.043791711	0.2934030414934975	496
TFIIH basal transcription factor complex helicase XPB subunit	ERCC3	P19447	3.119539699225905	2	0.023439297	0.3561398374610573	556
Tudor domain-containing protein 3	TDRD3	Q9H7E2	3.10503330691941	2	0.015244205	0.4094791614607017	2086
B-cell CLL/lymphoma 9 protein	BCL9	O00512	3.100626132524631	2	0.012482723	0.4362008732343403	42
Pumilio homolog 2	PUM2	Q8TB72	3.09303344180455	2	0.022286382	0.3682932982848078	1709
SH3KBP1-binding protein 1	SHKBP1	Q8TBC3	3.092358724464336	2	0.012252308	0.4411751090051569	1710
NHS-like protein 1	NHSL1	Q5SYE7	3.038307475328548	2	0.019049879	0.401035072598528	1483
Protein ERGIC-53	LMAN1	P49257	3.026169957644417	2	0.026361834	0.3667463407507368	835
Forkhead box protein K1	FOXK1	P85037	3.0172146470927	2	0.021029577	0.3950082786826796	1102
Transducin beta-like protein 3	TBL3	Q12788	3.002407004801583	2	0.0161718	0.4319195850534835	1196
Exosome complex component RRP41	EXOSC4	Q9NPD3	2.973538009226623	2	0.01180054	0.4844971463156933	2133
Paralemmin-1	PALM	O75781	2.972460158719388	2	0.011964126	0.48285397610314	230
Protein SCAF11	SCAF11	Q99590	2.953994327067107	2	0.027211517	0.3818963324591306	1929
Nuclear factor of activated T-cells 5	NFAT5	O94916	2.920673978216531	2	0.02038005	0.4263531226273726	260
CCR4-NOT transcription complex subunit 10	CNOT10	Q9H9A5	2.917150439144672	2	0.012252674	0.4981384618352206	2096
Histone deacetylase 2	HDAC2	Q92769	2.89435425846008	2	0.022240277	0.4229343221819402	1784
BTB/POZ domain-containing protein KCTD3	KCTD3	Q9Y597	2.882362517780727	2	0.014690773	0.4831666700002223	2400
SNW domain-containing protein 1	SNW1	Q13573	2.783259204980045	2	0.025835039	0.436644672124549	1269
Small nuclear ribonucleoprotein Sm D1	SNRPD1	P62314	2.765143749477883	2	0.03013997	0.4221165985483997	1021
Nucleolar protein 6	NOL6	Q9H6R4	2.342400752316236	2	0.049691483	0.4867717464745437	2078
Pleckstrin homology domain-containing family A member 6	PLEKHA6	Q9Y2H5	5.429959095096152	1	0.066976875	19.10507436867429	2993
Mucin-like protein 1	MUCL1	Q96DR8	4.510518088191096	1	0.13503297	12.47491349254548	2534
Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1	ACAP1	Q15027	4.241686432670706	1	0.090770058	9.187224211679984	2782
ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed;ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1	SLC25A5;SLC25A6;SLC25A4	P05141;P12236;P12235;Q9H0C2	3.984310934171878	1	0.072941095	7.196438982888837	2458
Phosphoglycerate mutase 1;Phosphoglycerate mutase 2;Probable phosphoglycerate mutase 4	PGAM1;PGAM2;PGAM4	P18669;P15259;Q8N0Y7	3.863718179482602	1	0.070607863	6.554888730051039	549
Histone H2A type 2-A;Histone H2A type 1;Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-D;Histone H2AX;Histone H2A type 2-B;Histone H2A type 1-A	HIST2H2AA3;HIST1H2AG;HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST1H2AD;H2AFX;HIST2H2AB;HIST1H2AA	Q6FI13;P0C0S8;Q99878;Q96KK5;Q9BTM1;Q16777;P20671;P16104;Q8IUE6;Q96QV6	3.621036739775622	1	0.2476307	8.082722013400762	2462
Tropomyosin alpha-4 chain	TPM4	P67936	3.557722153377224	1	0.058204446	5.002600585076721	1070
Pyridoxal-dependent decarboxylase domain-containing protein 1;Putative pyridoxal-dependent decarboxylase domain-containing protein 2	PDXDC1;PDXDC2P	Q6P996;Q6P474	3.32409395163601	1	0.061971117	4.335755223913085	2516
Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A type 2-A;Histone H2A type 1-D;Histone H2A type 1;Histone H2A.J;Histone H2A type 2-C	HIST1H2AJ;HIST1H2AH;HIST2H2AA3;HIST1H2AD;HIST1H2AG;H2AFJ;HIST2H2AC	Q99878;Q96KK5;Q6FI13;P20671;P0C0S8;Q9BTM1;Q16777	3.290798239538617	1	0.32640821	6.986448753540759	2659
Vacuolar protein sorting-associated protein 52 homolog	VPS52	Q8N1B4	3.252275416968924	1	0.090043172	4.616265695575156	1658
Lipocalin-1	LCN1	P31025;Q5VSP4	3.199830582980729	1	0.10542469	4.667897711002962	671
Transcription intermediary factor 1-beta	TRIM28	Q13263	3.161426775017286	1	0.055035077	3.737481251814528	1239
Ribonucleoprotein PTB-binding 1	RAVER1	Q8IY67	3.118845621196499	1	0.05857525	3.697524646762134	1646
Complement component C6	C6	P13671	2.981267898070953	1	0.073202565	3.594507639442667	2667
Spliceosome RNA helicase DDX39B;ATP-dependent RNA helicase DDX39A	DDX39B;DDX39A	Q13838;O00148	2.941134463841946	1	0.14167471	4.264648355109125	2509
Ras-related protein Rab-6A;Ras-related protein Rab-6B	RAB6A;RAB6B	P20340;Q9NRW1	2.914337565661468	1	0.2849052	5.165965169573735	565
Ribonuclease 4	RNASE4	P34096	2.890991521328646	1	0.096187711	3.665756934734501	2484
Receptor expression-enhancing protein 5	REEP5	Q00765	2.802268229930045	1	0.054745603	2.909189812263107	2748
Tropomodulin-3	TMOD3	Q9NYL9	2.793276500443651	1	0.068251535	3.08953326328843	2202
5-AMP-activated protein kinase catalytic subunit alpha-1;5-AMP-activated protein kinase catalytic subunit alpha-2	PRKAA1;PRKAA2	Q13131;P54646	2.764462728161375	1	0.058756396	2.89490871450213	2759
GTP-binding protein Rheb	RHEB	Q15382	2.694658306495773	1	0.06966754	2.903290149005801	2788
Pre-mRNA-splicing factor SYF1	XAB2	Q9HCS7	2.691662774106641	1	0.063916266	2.823088089203822	2941
DNA methyltransferase 1-associated protein 1	DMAP1	Q9NPF5	2.654471583364046	1	0.082559861	2.971601154829765	2945
Transketolase	TKT	P29401	2.644304614962678	1	0.062654577	2.715574529051922	645
Vacuolar fusion protein CCZ1 homolog;Vacuolar fusion protein CCZ1 homolog B	CCZ1;CCZ1B	P86791;P86790	2.640090123255973	1	0.088317357	3.002441709561492	1103
Translation initiation factor eIF-2B subunit beta	EIF2B2	P49770	2.622857916491178	1	0.066145875	2.7195362843329	2714
MHC class I polypeptide-related sequence A	MICA	Q29983	2.611328062200693	1	0.070182241	2.746425867120288	1441
Glutathione S-transferase P	GSTP1	P09211	2.605496238058922	1	0.075946145	2.801116367863292	413
TBC1 domain family member 10B	TBC1D10B	Q4KMP7	2.586221193185475	1	0.1211202	3.18090600485075	2798
Macrophage-capping protein	CAPG	P40121	2.573916001737709	1	0.25022843	3.923803108299288	753
ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19A;DDX19B	Q9NUU7;Q9UMR2;Q9UHL0	2.568289312532359	1	0.10799682	3.035007915077988	2171
Histone H3.1;Histone H3.3;Histone H3.2;Histone H3.1t;Histone H3.3C;Histone H3	HIST1H3A;H3F3A;HIST2H3A;HIST3H3;H3F3C;HIST2H3PS2	P68431;P84243;Q71DI3;Q16695;Q6NXT2;Q5TEC6	2.566977948408066	1	0.10338022	2.992633041366456	1078
C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	MTHFD1	P11586	2.563589907501269	1	0.066158026	2.610221824452969	462
Actin-related protein 2/3 complex subunit 3	ARPC3	O15145	2.547146259698442	1	0.12173363	3.100620277204154	2587
Nucleolar GTP-binding protein 2	GNL2	Q13823	2.532575641255447	1	0.12286779	3.078043589504888	2770
Myosin light polypeptide 6	MYL6	P60660;P14649	2.530287260185336	1	0.12780544	3.109831866150176	959
Collagen alpha-1(V) chain	COL5A1	P20908	2.484793611197896	1	0.050994158	2.285189770487888	570
Zinc transporter ZIP14	SLC39A14	Q15043	2.474308061062326	1	0.085178442	2.647512950910545	1355
Tripeptidyl-peptidase 1	TPP1	O14773	2.463648791591375	1	0.071584649	2.494012481761497	68
Cation-dependent mannose-6-phosphate receptor	M6PR	P20645	2.462800692936611	1	0.094843283	2.712846178632155	567
Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2	AIMP1	Q12904	2.454913422928087	1	0.053893372	2.275918251339239	1209
60S ribosomal protein L18	RPL18	Q07020	2.444820252669206	1	0.057971735	2.310230032527982	1165
Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-L;Histone H2B type 1-N;Histone H2B type 1-D;Histone H2B type 1-M	HIST1H2BC;HIST1H2BL;HIST1H2BN;HIST1H2BD;HIST1H2BM	P62807;Q99880;Q99877;P58876;Q99879	2.443979676687704	1	0.05885651	2.319436164345753	2498
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	Q9UBI6	2.441960158432053	1	0.10884848	2.787134330310082	2555
Melanoma-associated antigen D2	MAGED2	Q9UNF1;Q12816	2.440641019567318	1	0.10320184	2.740289757392389	2316
Signal recognition particle subunit SRP68	SRP68	Q9UHB9	2.405594397133497	1	0.059199229	2.262488556778123	2261
Protein 4.1	EPB41	P11171	2.379206582121915	1	0.10484515	2.638567563393556	451
ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1	Q8N6T3	2.378362054101357	1	0.079525568	2.426486424991586	1667
Apoptosis-inducing factor 1, mitochondrial	AIFM1	O95831	2.376183283432725	1	0.056912359	2.190696867105578	301
Nuclear receptor subfamily 4 group A member 1	NR4A1	P22736	2.355954994654175	1	0.11068185	2.639073219210885	585
Negative elongation factor B	NELFB	Q8WX92	2.351438458888671	1	0.09966445	2.549083692287605	2866
Lymphoid-specific helicase	HELLS	Q9NRZ9	2.350660095901159	1	0.066518024	2.255737970025367	2155
Methionine--tRNA ligase, cytoplasmic	MARS	P56192	2.343835330975365	1	0.054529265	2.114717479765181	946
Flap endonuclease 1	FEN1	P39748	2.341033138725948	1	0.085173868	2.413855732812827	751
Anion exchange protein 2	SLC4A2	P04920	2.336570514182819	1	0.057384867	2.136675649410346	347
Urokinase plasminogen activator surface receptor	PLAUR	Q03405	2.333203148273494	1	0.059104834	2.150729614949192	1147
Tubulin alpha-1C chain	TUBA1C	Q9BQE3	2.330696579395056	1	0.070573956	2.264733157287645	1959
Tropomyosin alpha-1 chain	TPM1	P09493	2.330435604633561	1	0.10748143	2.570001232216999	416
Hepatocyte growth factor receptor	MET	P08581	2.321787067473386	1	0.051145244	2.042862737593566	400
Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	COX4I1	P13073	2.320626812525306	1	0.055273011	2.089474268593739	477
Structural maintenance of chromosomes protein 3	SMC3	Q9UQE7	2.319574071445288	1	0.058911759	2.128410037166036	2337
Inverted formin-2	INF2	Q27J81	2.318462397691365	1	0.050912414	2.035362981905794	1440
26S proteasome non-ATPase regulatory subunit 7	PSMD7	P51665	2.314408462881358	1	0.063913375	2.173469974146449	885
Myelin protein zero-like protein 1	MPZL1	O95297	2.31377413451505	1	0.073239222	2.263441224389009	275
Alpha-galactosidase A	GLA	P06280	2.298987184948398	1	0.058020286	2.088644605032204	360
Dermcidin;Survival-promoting peptide;DCD-1	DCD	P81605	2.291408156287215	1	0.072013326	2.217326115079061	1091
Threonine--tRNA ligase, mitochondrial	TARS2	Q9BW92	2.284407407912759	1	0.066311449	2.152474168463792	2002
Protein tyrosine phosphatase type IVA 1	PTP4A1	Q93096	2.268235195575448	1	0.069247231	2.156419051002181	2532
Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADVL	P49748	2.256349920866548	1	0.061185148	2.060502093414062	849
Peptidyl-prolyl cis-trans isomerase FKBP9	FKBP9	O95302;Q75LS8	2.255447208781824	1	0.066019721	2.106898576402156	276
Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34	PAK2	Q13177;O75914	2.252998103208558	1	0.058747608	2.03071567978315	1233
Annexin A5	ANXA5	P08758	2.23033752595803	1	0.086403958	2.24524240994881	407
Threonine--tRNA ligase, cytoplasmic	TARS	P26639	2.218645367631359	1	0.077895224	2.15869019860587	621
Exportin-5	XPO5	Q9HAV4	2.218302277129933	1	0.096098863	2.299022374071729	2937
ATPase inhibitor, mitochondrial	ATPIF1	Q9UII2	2.215394513891317	1	0.13176122	2.52307334791373	2977
Integrin alpha-2	ITGA2	P17301	2.206816199039753	1	0.090090394	2.236890653519379	528
Neutral cholesterol ester hydrolase 1	NCEH1	Q6PIU2	2.199002792811978	1	0.065973915	2.025636195416967	1532
Secretory carrier-associated membrane protein 1	SCAMP1	O15126	2.1872988725254	1	0.069543004	2.041390691724897	90
Roundabout homolog 1	ROBO1	Q9Y6N7	2.179397490360783	1	0.11724988	2.375958949784988	2431
HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed	HEATR1	Q9H583	2.162456941998325	1	0.21965343	2.836663317041234	2935
Cullin-associated NEDD8-dissociated protein 1	CAND1	Q86VP6	2.147018074696813	1	0.078309909	2.057417789165297	1616
Nucleolin	NCL	P19338	2.140706516555106	1	0.12231062	2.342697486343587	552
Aldo-keto reductase family 1 member C2	AKR1C2	P52895	2.118284889429177	1	0.14328703	2.419135861896847	2722
Protein lin-7 homolog C;Protein lin-7 homolog A	LIN7C;LIN7A	Q9NUP9;O14910	2.114635198056208	1	0.2050335	2.687863727745927	2549
Coxsackievirus and adenovirus receptor	CXADR	P78310	2.096651742542667	1	0.11167706	2.210872333588557	1080
Anthrax toxin receptor 1	ANTXR1	Q9H6X2	2.080333725818571	1	0.093416668	2.071618201731319	2084
General transcription factor 3C polypeptide 5	GTF3C5	Q9Y5Q8	2.074487437355296	1	0.08445482	2.001541951944556	2409
Amphoterin-induced protein 2	AMIGO2	Q86SJ2	2.069312558210608	1	0.14750454	2.358905982355834	2519
60S ribosomal protein L15	RPL15	P61313	2.065050728595399	1	0.15711127	2.397046794437843	984
Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-O;Histone H2B type 3-B	HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST3H2BB	Q16778;P33778;P23527;Q8N257	2.064790257924015	1	0.31693289	2.960329064337061	1431
Homeobox protein DLX-1;Homeobox protein DLX-6	DLX1;DLX6	P56177;P56179	2.056599658108041	1	0.096126482	2.055433503956201	945
F-actin-capping protein subunit alpha-2	CAPZA2	P47755	2.056471437005566	1	0.12338018	2.215629803045744	813
Signal recognition particle 14 kDa protein	SRP14	P37108	2.040753414117527	1	0.1315189	2.234174033320916	737
GTPase NRas;GTPase KRas;GTPase KRas, N-terminally processed;GTPase HRas;GTPase HRas, N-terminally processed	NRAS;KRAS;HRAS	P01111;P01116;P01112	2.039793919474016	1	0.22519305	2.625057267261489	2454
Calponin-2	CNN2	Q99439	2.036670896184607	1	0.16945036	2.404460734229237	1920
ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19A	Q9NUU7;Q9UMR2;Q9UHL0	2.010578828052349	1	0.12874985	2.173960191407877	2550
Protein S100-A10	S100A10	P60903	2.003335717932751	1	0.17253844	2.362348192999011	2495
Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	Q8NC51	1.974827031765781	1	0.14403428	2.193588471404264	1680
DNA mismatch repair protein Msh6	MSH6	P52701	1.974140219018496	1	0.14299174	2.187754944915061	901
Probable ATP-dependent RNA helicase DDX20	DDX20	Q9UHI6	1.969158528864176	1	0.15973014	2.254090394223439	2973
ATP-dependent RNA helicase DDX18	DDX18	Q9NVP1	1.965381797875153	1	0.12851034	2.105729171287367	2179
26S protease regulatory subunit 7	PSMC2	P35998	1.964698249122733	1	0.15564337	2.229667949153948	728
KN motif and ankyrin repeat domain-containing protein 2	KANK2	Q63ZY3	1.961588204078048	1	0.14038752	2.156836325961324	1501
Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase	ATIC	P31939	1.95989669082039	1	0.13110726	2.110410163310539	680
Thioredoxin-dependent peroxide reductase, mitochondrial	PRDX3	P30048	1.955346018783846	1	0.12065923	2.051823410052807	655
General transcription factor 3C polypeptide 1	GTF3C1	Q12789	1.948751808339345	1	0.13000588	2.088858571256676	2756
40S ribosomal protein S7	RPS7	P62081	1.943971315465646	1	0.17179395	2.264165156680452	1004
ER membrane protein complex subunit 7	EMC7	Q9NPA0	1.941300317070512	1	0.21473828	2.416987136258884	2944
Elongation factor 1-delta	EEF1D	P29692	1.791354885240624	1	0.18670495	2.088563083131366	648
Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	P63261	1.776953923814322	1	0.51642382	2.808812227594265	1066
40S ribosomal protein S27	RPS27	P42677	1.766376665813713	1	0.22698051	2.177035944829542	778
CUB domain-containing protein 1	CDCP1	Q9H5V8	1.73685824691808	1	0.23509517	2.155618632650794	2936
Dynactin subunit 1	DCTN1	Q14203	1.706279645907163	1	0.20854397	2.035632740707659	2773
GTP-binding protein SAR1b;GTP-binding protein SAR1a	SAR1B;SAR1A	Q9Y6B6;Q9NR31	1.700811729763291	1	0.23834538	2.111134466448329	2947
60S ribosomal protein L4	RPL4	P36578	1.697501853175638	1	0.21205504	2.033479536402556	731
Myosin light chain 1/3, skeletal muscle isoform;Myosin light chain 3	MYL1;MYL3	P05976;P08590	1.685812389850099	1	0.4170053	2.472471610386512	2647
Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 25;Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 36 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit	STK26;STK25;STK24	Q9P289;O00506;Q9Y6E0	1.663031633177791	1	0.25923854	2.109251606787097	2576
Nucleobindin-1	NUCB1	Q02818	1.636772845224813	1	0.26960027	2.095788561405323	1140
Histone H3.1;Histone H3.3;Histone H3.2;Histone H3.1t;Histone H3.3C;Histone H3	HIST1H3A;H3F3A;HIST2H3A;HIST3H3;H3F3C	P68431;P84243;Q71DI3;Q16695;Q6NXT2;Q5TEC6	1.612400939363965	1	0.28336781	2.091809448567249	2501
Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle;Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle	ACTC1;ACTA1;ACTA2;ACTG2	P68032;P68133;P62736;P63267	1.523993493704042	1	0.40014029	2.182839073490441	1071
Histone H1.4;Histone H1.1	HIST1H1E;HIST1H1A	P10412;Q02539;P22492	1.444992146237832	1	0.39503053	2.058541892919178	438
Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E;Histone H2AX	HIST1H2AC;HIST3H2A;HIST1H2AB;H2AFX	Q93077;Q7L7L0;P04908;P16104;Q8IUE6;Q96QV6	1.230620501229559	1	0.62624544	2.038298115623718	346
Nuclear pore complex protein Nup50	NUP50	Q9UKX7	5.262610775506772	0	5.4021566e-05	0.5016739439524102	2294
Polypyrimidine tract-binding protein 1	PTBP1	P26599	5.260545428203955	0	4.8719561e-05	1.929528777580514	620
A-kinase anchor protein 2	AKAP2	Q9Y2D5	4.601215298256639	0	0.00016929481	1.777511574327705	2351
cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta	PRKACA;PRKACB	P17612;P22694	3.937021195128416	0	0.0010145647	1.922922877885644	530
Eukaryotic initiation factor 4A-I;Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A1	P60842;Q14240	3.917324948805753	0	0.0011003406	1.943762538617918	2729
Secretory carrier-associated membrane protein 4	SCAMP4	Q969E2	3.866623667753455	0	0.0010191096	1.83381051976227	1812
Plasma membrane calcium-transporting ATPase 4	ATP2B4	P23634	3.688672887151705	0	0.0016032682	1.857907930086781	596
Ubiquilin-4;Ubiquilin-1	UBQLN4;UBQLN1	Q9NRR5;Q9UMX0	3.575283337738949	0	0.094580442	0.1706266986277052	2951
Desmocollin-1	DSC1	Q08554	3.470061163318581	0	0.0028898353	1.906510253745235	1181
Small nuclear ribonucleoprotein-associated protein N;Small nuclear ribonucleoprotein-associated proteins B and B	SNRPN;SNRPB	P63162;P14678	3.387880703945358	0	0.075710155	0.2077564553677776	2668
Transcription factor 20	TCF20	Q9UGU0	3.322971146304512	0	0.0036867314	0.5397589945165818	2255
Cell division cycle protein 20 homolog	CDC20	Q12834	3.293044479773444	0	0.0037956717	1.830621082619954	1201
Serine/threonine-protein kinase MRCK beta;Serine/threonine-protein kinase MRCK alpha	CDC42BPB	Q9Y5S2;Q5VT25	3.239337694489189	0	0.0037128709	1.752054281067296	2563
Antigen peptide transporter 1	TAP1	Q03518	3.236261451512215	0	0.0026599285	1.581322324768013	1148
AH receptor-interacting protein	AIP	O00170	3.205728439416294	0	0.0051421337	0.5296562699584552	25
Condensin complex subunit 1	NCAPD2	Q15021	3.188976465012361	0	0.0038577749	1.711561718041736	1351
Cytospin-B	SPECC1	Q5M775	3.188714481571042	0	0.0062419306	1.977987519975306	1476
ARF GTPase-activating protein GIT1	GIT1	Q9Y2X7	3.179952927131135	0	0.0041973596	1.744639539797521	2363
